"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"nah ini juga kesalahan yang fatal banget","0",,"2025-10-13T09:47:58.000Z","gntrpncprsyt","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7298691859273221126","7560640835923821330","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d707bf78cdecd6c9d4d20bb556478b23~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=17cbb8ea&x-expires=1760443200&x-signature=MDfvUwoOPcR4UWtEPP35MsZ4GZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🥹🔥🔥","0",,"2025-10-13T08:55:09.000Z","arka799l","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7548799670555018258","7560627218650612487","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1c4bc4244a0f48cb242e6fd2502f4561~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fbb9fee6&x-expires=1760443200&x-signature=xukH77eUlFS6hlXhFnVpxZMkuDQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"soalnya banyak banget yang koar2 kalo menang kalo kalah ya banyak yang nyalain pemain","1",,"2025-10-13T08:56:38.000Z","gntrpncprsyt","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7298691859273221126","7560627598205125383","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d707bf78cdecd6c9d4d20bb556478b23~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=17cbb8ea&x-expires=1760443200&x-signature=MDfvUwoOPcR4UWtEPP35MsZ4GZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Patrick Kluivert out... STY Comeback..","16","0","2025-10-13T03:59:18.000Z","buswarya.pde","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7294567609595970565","7560550969306579732","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7302325527070081029~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d6657fc7&x-expires=1760443200&x-signature=OtufEoju1vxC7Ci1zOR93HWCX08%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Patrick Kluivert out ganti si jesus casas","5","0","2025-10-13T08:16:42.000Z","kangrudi60","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6609137626816282626","7560617313247281938","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be24d943c53eb265a283aff3ba542030~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7bbf5b9b&x-expires=1760443200&x-signature=RdYAnh3GJ3A2VnJnvLSZj3nx%2BK0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"#PatrickkluivertOUT","9","0","2025-10-13T09:15:28.000Z","dedi_bahroni","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7358716549296374789","7560632424784642837","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5ad24b55668682732e68d9ddaef521f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b1031bc&x-expires=1760443200&x-signature=OMeFUA%2Fbl5DlgsVt%2FWDv5i7V06w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sebagai fans kita harus realistis, semuanya bisa terjadi, menang ataupun kalah, terima kasih timnas, perjuangan kalian akan selalu dikenang dalam sejarah Indonesia ♥️🇮🇩♥","5","0","2025-10-13T11:20:14.000Z","nevin_esr","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6934671614006035457","7560664579706766081","https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/e74ec77eb84364950c10995e0a68dc89~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ef674ff&x-expires=1760443200&x-signature=SiVFn5mFpJzsDkQqFgzeZT1HEgU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"STY capek² memperbaiki kualitas, metal, dan fisik pemain untuk selalu bermain fight di setiap pertandingan, tapi di rusak oleh gerombolan MAFIA di dalam tubuh PSSI.","8","0","2025-10-13T08:43:11.000Z","muchell3001","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6949535369977840642","7560624124289876743","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/4db6fcf888c878b0a1ad2a36f32d17f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=04b3806f&x-expires=1760443200&x-signature=GtNCsNDXgna4CkNY0CAuLVx1t9k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Support terus timnas. Baru kali ini kita punya tim kesayangan se keren ini. Bangga banget bisa jd suporter negara sendiri","5","0","2025-10-13T04:21:22.000Z","desmitadesy","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7188840736828834822","7560556644993762066","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7317509079360864288~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=78026b24&x-expires=1760443200&x-signature=T2BVPXbOWO3%2BwconSe6zLuffUFg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sekarang kita dukung timnas u17 berlaga di piala dunia u17 qatar🔥","9","0","2025-10-13T06:55:22.000Z","ty.daff7","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7258823246689420290","7560596361205465864","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/62b9021ff6f68e7eeb04653c3ad632cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=65697882&x-expires=1760443200&x-signature=2IauAh4hySjoiRDZ60jHKw7c4zI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sumpah sedih banget , staf dan coach ga ada empatinya sma Pemain dan suporter sampe ga berani dekat insta😭","7","0","2025-10-13T04:25:34.000Z","setia4831","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7048169074467718145","7560557728852476692","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c7a84f36af748edb3c0df126cfb615f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=300cfe5c&x-expires=1760443200&x-signature=NMJJb6%2FgmCgD02Y0mx%2BV%2BpSnDug%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"percuma kalo gonta ganti pelatih, gonta ganti pemain, kalo federasi nya gk mau berbenah, gk mau berubah ya sama aja kedepannya","14","1","2025-10-13T08:36:28.000Z","zoldyck.d.yeager","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7061457411105620993","7560622395218051847","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2437e8e3c00f003c5c8aaeea332dfc9b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=46a88439&x-expires=1760443200&x-signature=SsKWUbsaUyQnWSGrcgOi7Cx6DXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gak sanggup lihatnya ,udah😭","8","0","2025-10-13T04:52:39.000Z","muas2018","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7276875217547478022","7560564696609915665","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/91d5baea519bdd1269733773e94246a6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b1ab8897&x-expires=1760443200&x-signature=DmqMZLaOSwvRtRSSGUEpEgGoNqw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gagal bukan lah akhir tapi, gagal adalah awal dari keberhasilan 🥺","7","0","2025-10-13T07:43:09.000Z","gfr_1025","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7101819043494544411","7560608640128221973","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/28478dfb8e687d78216f4667e8d991ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e2f0b2c5&x-expires=1760443200&x-signature=Txo9UKstzK8eqHxIMNSvJMX8Ibg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yang setuju ganti pelatih
👇","5","0","2025-10-13T05:59:19.000Z","wanz_suka_bola7","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7541955866485539841","7560581906325619474","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7b924f16de283f0e5ed10f7845755154~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=31570d0e&x-expires=1760443200&x-signature=K4MNGheODTj8wDFTvb12l%2Frtecc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"STY diganti
Piala dunia sebatas mimpi","7","0","2025-10-13T04:13:14.000Z","pantunjnaka","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7125771499626562561","7560554522898137857","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6fec262deb9a78cb8c40416d62ed0114~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a62bd56b&x-expires=1760443200&x-signature=TWw6cWz6u0YGoI%2Bx4HS9FPwY8Ok%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mau kesempatan lagi caranya proteslah ke FIFA","1","0","2025-10-13T05:28:38.000Z","mr.f865","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7485267491426681862","7560574005175337746","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fccaeb0bf56acb26956bc8ec42310942~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72ace7dd&x-expires=1760443200&x-signature=rP3uWOKPSQPGBodns52ZILys%2Bu0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"nothing guys,,kita belum bisa tampil pildun berarti kita fokus piala Asia 2027 kita kuasai asia dulu🔥","31","6","2025-10-13T06:08:30.000Z","aoklah._","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7289833461303591937","7560584257019560724","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d03167dc&x-expires=1760443200&x-signature=1tHDOTnefEXoo72%2BGPnK2vvfZ8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kalah menang kami tetap dukung timnas Garuda, makasih kalian semua sudah berjuang untuk indonesia👍👍🥰🥰🥰","17","2","2025-10-13T04:42:00.000Z","bundaa.sarah3","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7486002906286670869","7560561934229570320","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3439c7022dd21729abf9da9d25b6dcb0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c0bfa5c2&x-expires=1760443200&x-signature=8bB%2BHKONn9XVivTWOdtdeHxN7gQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"welcome Jesus casas","55","4","2025-10-13T06:21:29.000Z","kumis6932","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6829903130491945986","7560587607639163656","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/15dfee630ad6dd22f461f186885c319e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3fa8a4b8&x-expires=1760443200&x-signature=YzSz9ZkogxSWzrfXZvbTQxYOt%2Fk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"""telfon Argentina KING indo mau rematch"" sekeren itu timnas'ku dulu🙃","5","0","2025-10-13T08:42:58.000Z","petocx1","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7073805125803131931","7560624081717379847","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9dea36ba4d02f42a12f95e005d30fe12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ead13c02&x-expires=1760443200&x-signature=WBsJRA2RtqT0ouS9a2WcYf92WXs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"plis jangan menyesal karena sudah memilih negara ini☹️🥺","5","0","2025-10-13T07:34:18.000Z","r4mzxyz_11","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7229406180438819842","7560606375220904722","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/15ec00ac4133878280aec114b89d255f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ee9d6582&x-expires=1760443200&x-signature=B%2F%2BF6ZeGrtaNyhONfBIreGeDenA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Justin aja yang preman lapangan Sampek engga berani' pegang bang jay","5","0","2025-10-13T11:25:03.000Z","kaspongkaspong","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7504890892517213185","7560665299692421906","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3d99e9ee8343647da9d1b277b56fa70a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=771cfae3&x-expires=1760443200&x-signature=31Rr2%2F8KVzFOoRM%2FMfyYSAIqJVc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sakit bgt loh, Patrick hancurin semuanya 💔😭","5","0","2025-10-13T08:57:17.000Z","hccieee","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7133994793785050138","7560627774898520850","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/99ae637fbe29fefeeebb7505cb021c38~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1a977fbb&x-expires=1760443200&x-signature=zagq%2BRqnkiWWlqOfABG20V71dq0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ya g lah, Tim Nas tetap the best 👍👍👍","1",,"2025-10-13T08:09:02.000Z","user5660577618078","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7226824308030571526","7560615329467073296","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1e26028bb9668fe3d490d96e7c86ff1f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=11c795b2&x-expires=1760443200&x-signature=xqkqiIjl7%2F5aWE5avumnuBmC0jA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"nangis sumpah😭","0",,"2025-10-13T10:05:47.000Z","irpus1989","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6892722552910218241","7560645424428647175","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8adfd9690f93418ae7d5ef16f8a7aa83~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3db0304c&x-expires=1760443200&x-signature=618fydZxVIHsOkZt89LCnlbRgQU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gak lah justru mereka merasa bersalah gak bisa bawa indonesia lolos pildun, lihat aja caption di ig mereka ..","4",,"2025-10-13T08:30:58.000Z","dinda.safitri400","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7401552010036855814","7560620977450681096","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7093be9ac588cbc9e08b1af00e2aae8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5c72f03&x-expires=1760443200&x-signature=CNJ2G%2BIBljJLfMDPPJ1EsmPJy%2Fc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"opetttt😂","1",,"2025-10-13T10:26:50.000Z","401ceria","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7062366700972278786","7560650797647643393","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7072673423738011674~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ae66e0b&x-expires=1760443200&x-signature=V63nLFtyjVv6T92LuqX%2FmALAwSA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"opet gak tuh🗿","0",,"2025-10-13T05:28:45.000Z","dimas_rfn","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7356233606773638149","7560573515745755924","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/af5bc8369de870b197a1591ba8a13750~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c6593698&x-expires=1760443200&x-signature=GkMyKwK7TrOMhZ%2FJwnFjyioNkJg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"gue msi ragu si soalx di afc sayang mafia","2",,"2025-10-13T10:16:07.000Z","a.mal88","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6993484582995117083","7560648072788820743","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f6353d8d349c19b4569985a63d37b7ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eaba8398&x-expires=1760443200&x-signature=eN2oVdyCPkNzQfCpFIJ70Xo6bq0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Kalo main nya seperti pas lawan iraq di babak 1 saya optimis","1",,"2025-10-13T09:24:11.000Z","sinyopahlawan2","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7158829955996386330","7560634701800162055","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7360200ea7881e708781356900232b11~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fcf98bcc&x-expires=1760443200&x-signature=4yAPtDwSaTVzZFvK%2FW%2BozqFHL7Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂 indo tu lwn Iraq,Arab Saudi tu semua dri Asia.... bukan Eropah...lwn Asia pn x lepas ..mcm mn nk champion Asia.","0",,"2025-10-13T11:27:48.000Z","user73769704719653","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7318407974915949569","7560666548261143317","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ed52df598119e09505690f5e91d15f64~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b913957&x-expires=1760443200&x-signature=EZ8Ez5PEetLw8yPQRpYDaXW0BK8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"nah kalo ini minimal semifinal bisa ini","0",,"2025-10-13T10:28:05.000Z","yanz_miey","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7468561095188825096","7560651171812229906","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/66f1a208e255643b8b1084595c54d799~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4a9fc526&x-expires=1760443200&x-signature=DBk173vMAljW%2FbhdyT2VXOneVwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bismillah kita bantai bantai di asia","0",,"2025-10-13T09:15:37.000Z","muhamadreffans","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6840633460223214593","7560632493062374164","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d03167dc&x-expires=1760443200&x-signature=1tHDOTnefEXoo72%2BGPnK2vvfZ8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂🤣 dgn jepun pon tk lepas","0",,"2025-10-13T10:20:27.000Z","mr.nobody_60","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6868417796620846082","7560649196325520135","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/133535ef9544a5c64999bb3b358979c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d2675a4f&x-expires=1760443200&x-signature=pYKRubuqA7%2B3ce7An%2BlkVyCzcwE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"klou sampai juara piala asia automatic lolos piala dunia","0",,"2025-10-13T09:56:55.000Z","chalunk_ketombe86","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6658491225644482562","7560643105936245525","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e547a16c7ca7dc5c5db6021b098f8be6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9a7c5a0&x-expires=1760443200&x-signature=evUU1utKbZFosYkgW%2FiNYaOu04Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"aamiin","0",,"2025-10-13T09:00:41.000Z","ucilsnowymylovelycat","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6941609400188797954","7560628616838513424","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/36f86d3e0ce516d6946d2f1db24ad3a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e8311a4b&x-expires=1760443200&x-signature=RLtPaNzzL3hVgT2qFmENOJnk7rE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"amin","0",,"2025-10-13T08:30:22.000Z","riskipurnomo96","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7339125390151320581","7560620278922593031","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7339170518802628614~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed4df53a&x-expires=1760443200&x-signature=5MhVU5REgg4XtQnSz9o2uqZMZJM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🤣🤣🤣","0",,"2025-10-13T11:32:10.000Z","donjoke3mj","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7101178718366090266","7560667682506146568","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c5c2bbe0170b652017d672a2627bc168~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a682ab24&x-expires=1760443200&x-signature=7fVMCWbjAmiJXYwe2lS%2FlEUEAzs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"info link","1",,"2025-10-13T08:14:55.000Z","riannn005","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7426062982373426182","7560616846862058247","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b062453b2849171099e4e76bf08afe92~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=19856005&x-expires=1760443200&x-signature=1daxaaJtbs6BI74rtcb1VHdrr6w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"𝗞𝗜𝗡𝗚𝗖𝗨𝗔𝗡𝟲𝟳","6",,"2025-10-13T08:15:00.000Z","riannn005","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7426062982373426182","7560616855540859656","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b062453b2849171099e4e76bf08afe92~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=19856005&x-expires=1760443200&x-signature=1daxaaJtbs6BI74rtcb1VHdrr6w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
